site_id,transaction_id,user_id,vehicle_id,payment_status,vehicle_status,self_park,valet,entry_time,exit_time,price
472,835651,858260,839126,Payment Not Required,Picked Up,1,0,2020-10-26T08:26:05-05:00,2020-10-26T16:38:43-05:00,0
474,835652,780220,764720,Payment Not Required,Picked Up,1,0,2020-10-26T08:26:10-05:00,2020-10-26T13:30:15-05:00,0
472,835653,802311,795548,Payment Not Required,Picked Up,1,0,2020-10-26T08:26:12-05:00,2020-10-26T17:42:11-05:00,0
472,835654,858259,839125,Payment Not Required,Picked Up,1,0,2020-10-26T08:26:16-05:00,2020-10-26T16:39:03-05:00,0
472,835655,470861,469910,Payment Completed,Picked Up,1,0,2020-10-26T08:26:25-05:00,2020-10-26T17:22:09-05:00,15
472,835656,873806,850936,Payment Not Required,Picked Up,1,0,2020-10-26T08:27:05-05:00,2020-10-26T17:17:49-05:00,0
472,835657,771671,766805,Payment Not Required,Picked Up,1,0,2020-10-26T08:27:07-05:00,2020-10-26T18:42:41-05:00,0
472,835658,768414,763668,Payment Not Required,Picked Up,1,0,2020-10-26T08:27:13-05:00,2020-10-26T17:30:12-05:00,0
472,835659,771227,766371,Payment Not Required,Picked Up,1,0,2020-10-26T08:27:22-05:00,2020-10-26T16:42:42-05:00,0
472,835660,761666,856254,Payment Not Required,Picked Up,1,0,2020-10-26T08:27:28-05:00,2020-10-26T11:55:07-05:00,0
472,835661,851418,850589,Payment Not Required,Picked Up,1,0,2020-10-26T08:27:47-05:00,2020-10-26T17:28:38-05:00,0
473,835662,828890,817561,Payment Not Required,Picked Up,1,0,2020-10-26T08:27:53-05:00,2020-10-26T18:18:31-05:00,0
472,835663,851775,834283,Payment Not Required,Picked Up,1,0,2020-10-26T08:29:13-05:00,2020-10-26T17:27:59-05:00,0
472,835664,766975,763716,Payment Not Required,Picked Up,1,0,2020-10-26T08:29:43-05:00,2020-10-26T12:28:55-05:00,0
472,835665,868425,846724,Payment Not Required,Picked Up,1,0,2020-10-26T08:29:49-05:00,2020-10-26T16:50:42-05:00,0
472,835666,471301,470350,Payment Not Required,Picked Up,1,0,2020-10-26T08:30:23-05:00,2020-10-26T10:42:07-05:00,9
472,835667,775043,769955,Payment Not Required,Picked Up,1,0,2020-10-26T08:30:30-05:00,2020-10-26T16:46:22-05:00,0
474,835668,798651,869728,Payment Completed,Picked Up,1,0,2020-10-26T08:30:56-05:00,2020-10-26T17:35:17-05:00,25
472,835670,761519,756965,Payment Not Required,Picked Up,1,0,2020-10-26T08:31:43-05:00,2020-10-26T16:50:36-05:00,0
473,835671,874507,851441,Payment Not Required,Picked Up,1,0,2020-10-26T08:31:48-05:00,2020-10-26T13:18:19-05:00,10
472,835672,900570,870093,Payment Not Required,Picked Up,1,0,2020-10-26T08:32:07-05:00,2020-10-26T17:25:57-05:00,15
472,835673,769476,764707,Payment Not Required,Picked Up,1,0,2020-10-26T08:32:25-05:00,2020-10-26T16:11:06-05:00,0
472,835674,858441,839255,Payment Not Required,Picked Up,1,0,2020-10-26T08:32:35-05:00,2020-10-26T18:30:33-05:00,0
474,835675,774391,844578,Payment Not Required,Picked Up,1,0,2020-10-26T08:32:38-05:00,2020-10-26T20:45:30-05:00,0
472,835676,775040,769948,Payment Not Required,Picked Up,1,0,2020-10-26T08:32:48-05:00,2020-10-26T12:40:05-05:00,0
472,835677,769971,873051,Payment Not Required,Picked Up,1,0,2020-10-26T08:32:54-05:00,2020-10-26T15:43:48-05:00,0
472,835678,766983,850458,Payment Not Required,Picked Up,1,0,2020-10-26T08:33:02-05:00,2020-10-26T11:58:08-05:00,0
472,835680,844254,828989,Payment Completed,Picked Up,1,0,2020-10-26T08:33:36-05:00,2020-10-26T17:19:17-05:00,15
472,835681,786462,797201,Payment Not Required,Picked Up,1,0,2020-10-26T08:33:39-05:00,2020-10-26T18:34:45-05:00,0
472,835682,867245,845869,Payment Not Required,Picked Up,1,0,2020-10-26T08:33:50-05:00,2020-10-26T16:09:31-05:00,0
472,835683,775014,769922,Payment Not Required,Picked Up,1,0,2020-10-26T08:34:49-05:00,2020-10-26T12:32:37-05:00,0
474,835684,845172,829644,Payment Foregone,Picked Up,1,0,2020-10-26T08:35:03-05:00,2020-10-26T10:46:35-05:00,25
472,835685,868488,846804,Payment Not Required,Picked Up,1,0,2020-10-26T08:35:08-05:00,2020-10-26T18:25:53-05:00,0
472,835686,857833,838799,Payment Not Required,Picked Up,1,0,2020-10-26T08:36:47-05:00,2020-10-26T18:43:37-05:00,0
472,835690,835542,867779,Payment Not Required,Picked Up,1,0,2020-10-26T08:39:18-05:00,2020-10-26T17:42:04-05:00,0
472,835691,837939,824342,Payment Not Required,Picked Up,1,0,2020-10-26T08:39:27-05:00,2020-10-26T17:57:25-05:00,0
472,835692,468807,467856,Payment Not Required,Picked Up,1,0,2020-10-26T08:41:07-05:00,2020-10-26T12:22:25-05:00,12
472,835693,766814,762097,Payment Not Required,Picked Up,1,0,2020-10-26T08:41:12-05:00,2020-10-26T18:17:36-05:00,0
472,835694,748687,744220,Payment Not Required,Picked Up,1,0,2020-10-26T08:41:35-05:00,2020-10-26T16:13:47-05:00,0
473,835695,786975,781276,Payment Not Required,Picked Up,1,0,2020-10-26T08:41:37-05:00,2020-10-26T17:55:19-05:00,0
482,835696,835558,838230,Payment Completed,Picked Up,1,0,2020-10-26T08:40:45-05:00,2020-10-26T08:41:00-05:00,12
472,835698,875642,861405,Payment Not Required,Picked Up,1,0,2020-10-26T08:42:19-05:00,2020-10-26T17:37:05-05:00,0
472,835699,852989,835155,Payment Not Required,Picked Up,1,0,2020-10-26T08:43:46-05:00,2020-10-26T16:03:13-05:00,0
472,835700,869192,847343,Payment Not Required,Picked Up,1,0,2020-10-26T08:43:53-05:00,2020-10-26T15:54:24-05:00,0
472,835701,473261,472309,Payment Not Required,Picked Up,1,0,2020-10-26T08:43:57-05:00,2020-10-26T15:32:12-05:00,15
472,835702,883327,857528,Payment Not Required,Picked Up,1,0,2020-10-26T08:44:57-05:00,2020-10-26T17:45:13-05:00,0
472,835703,904529,873009,Payment Completed,Picked Up,1,0,2020-10-26T08:45:03-05:00,2020-10-26T11:02:20-05:00,9
472,835704,768369,763617,Payment Not Required,Picked Up,1,0,2020-10-26T08:45:05-05:00,2020-10-26T17:05:36-05:00,0
472,835707,765303,760603,Payment Not Required,Picked Up,1,0,2020-10-26T08:45:29-05:00,2020-10-26T17:29:46-05:00,0
473,835708,904530,873010,Payment Completed,Picked Up,1,0,2020-10-26T08:45:36-05:00,2020-10-26T16:54:37-05:00,10
472,835709,808720,852129,Payment Not Required,Picked Up,1,0,2020-10-26T08:45:37-05:00,2020-10-26T11:08:39-05:00,9
472,835710,846086,830329,Payment Not Required,Picked Up,1,0,2020-10-26T08:45:45-05:00,2020-10-26T18:00:12-05:00,0
472,835711,888219,861089,Payment Not Required,Picked Up,1,0,2020-10-26T08:46:14-05:00,2020-10-26T11:34:41-05:00,0
472,835712,874728,851599,Payment Not Required,Picked Up,1,0,2020-10-26T08:47:36-05:00,2020-10-26T15:44:17-05:00,0
472,835713,768208,763457,Payment Not Required,Picked Up,1,0,2020-10-26T08:47:42-05:00,2020-10-26T17:26:50-05:00,0
472,835714,768247,763491,Payment Not Required,Picked Up,1,0,2020-10-26T08:48:22-05:00,2020-10-26T17:28:42-05:00,0
472,835715,775023,769927,Payment Not Required,Picked Up,1,0,2020-10-26T08:49:56-05:00,2020-10-26T15:35:26-05:00,0
472,835717,767896,763167,Payment Not Required,Picked Up,1,0,2020-10-26T08:50:02-05:00,2020-10-26T17:22:50-05:00,0
472,835718,850309,833280,Payment Not Required,Picked Up,1,0,2020-10-26T08:50:07-05:00,2020-10-26T18:00:37-05:00,0
472,835720,818201,808638,Payment Completed,Picked Up,1,0,2020-10-26T08:50:54-05:00,2020-10-26T15:05:34-05:00,15
472,835721,766187,761477,Payment Not Required,Picked Up,1,0,2020-10-26T08:51:07-05:00,2020-10-26T15:56:24-05:00,0
473,835722,704165,701063,Payment Not Required,Picked Up,1,0,2020-10-26T08:51:27-05:00,2020-10-26T14:07:53-05:00,10
472,835724,767943,763205,Payment Not Required,Picked Up,1,0,2020-10-26T08:53:30-05:00,2020-10-26T15:56:55-05:00,0
472,835725,858263,839138,Payment Not Required,Picked Up,1,0,2020-10-26T08:54:07-05:00,2020-10-26T11:13:01-05:00,0
472,835726,768378,763634,Payment Not Required,Picked Up,1,0,2020-10-26T08:54:10-05:00,2020-10-26T11:44:25-05:00,0
472,835727,767865,763128,Payment Not Required,Picked Up,1,0,2020-10-26T08:54:13-05:00,2020-10-26T17:07:47-05:00,0
472,835728,776451,771349,Payment Not Required,Picked Up,1,0,2020-10-26T08:54:40-05:00,2020-10-26T18:08:10-05:00,0
472,835729,769893,765113,Payment Not Required,Picked Up,1,0,2020-10-26T08:55:37-05:00,2020-10-26T12:02:44-05:00,0
472,835730,900364,808118,Payment Completed,Picked Up,1,0,2020-10-26T08:56:06-05:00,2020-10-26T14:30:51-05:00,15
472,835732,766826,771748,Payment Not Required,Picked Up,1,0,2020-10-26T08:57:36-05:00,2020-10-26T15:38:35-05:00,0
472,835733,883649,867168,Payment Not Required,Picked Up,1,0,2020-10-26T08:58:06-05:00,2020-10-26T11:13:31-05:00,0
472,835734,767572,848427,Payment Not Required,Picked Up,1,0,2020-10-26T08:58:33-05:00,2020-10-26T11:19:30-05:00,0
472,835735,776479,771343,Payment Not Required,Picked Up,1,0,2020-10-26T08:59:05-05:00,2020-10-26T17:31:34-05:00,0
472,835736,846135,830370,Payment Not Required,Picked Up,1,0,2020-10-26T08:59:11-05:00,2020-10-27T18:32:33-05:00,0
473,835737,823236,813168,Payment Not Required,Picked Up,1,0,2020-10-26T08:59:12-05:00,2020-10-26T17:50:24-05:00,0
472,835738,768165,851251,Payment Not Required,Picked Up,1,0,2020-10-26T09:00:38-05:00,2020-10-26T17:58:31-05:00,0
472,835741,798836,792404,Payment Not Required,Picked Up,1,0,2020-10-26T09:04:03-05:00,2020-10-26T17:17:24-05:00,0
472,835742,904534,873013,Payment Completed,Picked Up,1,0,2020-10-26T09:04:20-05:00,2020-10-26T17:26:37-05:00,15
472,835743,768367,763614,Payment Not Required,Picked Up,1,0,2020-10-26T09:05:28-05:00,2020-10-26T16:09:25-05:00,0
474,835744,791312,814922,Payment Completed,Picked Up,1,0,2020-10-26T09:05:29-05:00,2020-10-26T16:21:27-05:00,25
472,835745,766389,761691,Payment Not Required,Picked Up,1,0,2020-10-26T09:07:07-05:00,2020-10-26T12:43:58-05:00,0
472,835746,786925,781224,Payment Not Required,Picked Up,1,0,2020-10-26T09:08:40-05:00,2020-10-26T18:45:52-05:00,0
472,835747,797518,791143,Payment Not Required,Picked Up,1,0,2020-10-26T09:09:43-05:00,2020-10-26T17:25:07-05:00,0
474,835749,770979,791043,Payment Not Required,Picked Up,1,0,2020-10-26T09:11:20-05:00,2020-10-26T11:14:35-05:00,25
472,835750,867095,845769,Payment Not Required,Picked Up,1,0,2020-10-26T09:11:25-05:00,2020-10-26T18:23:57-05:00,0
472,835751,775038,769950,Payment Not Required,Picked Up,1,0,2020-10-26T09:11:40-05:00,2020-10-26T18:29:55-05:00,0
472,835755,904537,873015,Payment Foregone,Picked Up,1,0,2020-10-26T09:13:41-05:00,2020-10-26T09:59:09-05:00,3
472,835756,859146,839772,Payment Not Required,Picked Up,1,0,2020-10-26T09:14:41-05:00,2020-10-26T17:57:36-05:00,0
472,835757,765575,760874,Payment Not Required,Picked Up,1,0,2020-10-26T09:14:50-05:00,2020-10-26T17:12:26-05:00,0
474,835760,780912,775560,Payment Not Required,Picked Up,1,0,2020-10-26T09:18:03-05:00,2020-10-26T14:45:03-05:00,25
473,835761,896583,867174,Payment Not Required,Picked Up,1,0,2020-10-26T09:19:47-05:00,2020-10-26T15:49:24-05:00,10
472,835762,768444,773722,Payment Not Required,Picked Up,1,0,2020-10-26T09:23:02-05:00,2020-10-26T18:08:36-05:00,0
472,835763,876782,853010,Payment Not Required,Picked Up,1,0,2020-10-26T09:23:19-05:00,2020-10-26T18:21:59-05:00,0
472,835764,851120,833813,Payment Foregone,Picked Up,1,0,2020-10-26T09:25:49-05:00,2020-10-26T20:31:45-05:00,30
472,835766,768615,763867,Payment Not Required,Picked Up,1,0,2020-10-26T09:27:43-05:00,2020-10-26T11:59:21-05:00,0
472,835767,469318,468367,Payment Not Required,Picked Up,1,0,2020-10-26T09:27:45-05:00,2020-10-26T11:45:42-05:00,9
472,835768,775175,770086,Payment Not Required,Picked Up,1,0,2020-10-26T09:28:10-05:00,2020-10-26T17:49:49-05:00,0
473,835769,880570,855577,Payment Completed,Picked Up,1,0,2020-10-26T09:29:30-05:00,2020-10-26T18:04:39-05:00,10
473,835770,702236,825106,Payment Not Required,Picked Up,1,0,2020-10-26T09:29:37-05:00,2020-10-26T17:54:17-05:00,0
472,835771,780755,861530,Payment Not Required,Picked Up,1,0,2020-10-26T09:30:55-05:00,2020-10-26T19:22:30-05:00,0
472,835772,765863,761142,Payment Not Required,Picked Up,1,0,2020-10-26T09:31:00-05:00,2020-10-26T12:23:20-05:00,0
472,835775,768546,763792,Payment Not Required,Picked Up,1,0,2020-10-26T09:32:37-05:00,2020-10-26T15:32:05-05:00,0
473,835776,731766,858587,Payment Not Required,Picked Up,1,0,2020-10-26T09:32:54-05:00,2020-10-26T19:03:39-05:00,0
472,835777,827951,816851,Payment Foregone,Picked Up,1,0,2020-10-26T09:33:07-05:00,2020-10-26T20:35:14-05:00,30
472,835781,769576,764796,Payment Not Required,Picked Up,1,0,2020-10-26T09:35:20-05:00,2020-10-26T16:36:51-05:00,0
472,835782,738617,761930,Payment Not Required,Picked Up,1,0,2020-10-26T09:35:26-05:00,2020-10-26T12:23:11-05:00,0
472,835785,777259,863273,Payment Not Required,Picked Up,1,0,2020-10-26T09:36:48-05:00,2020-10-26T14:14:35-05:00,0
472,835786,487777,486740,Payment Not Required,Picked Up,1,0,2020-10-26T09:37:56-05:00,2020-10-26T16:05:14-05:00,15
472,835787,738578,734512,Payment Completed,Picked Up,1,0,2020-10-26T09:38:31-05:00,2020-10-26T15:38:56-05:00,15
473,835788,718263,828126,Payment Not Required,Picked Up,1,0,2020-10-26T09:38:44-05:00,2020-10-26T10:24:12-05:00,0
472,835789,865885,844866,Payment Not Required,Picked Up,1,0,2020-10-26T09:39:17-05:00,2020-10-26T14:39:04-05:00,0
474,835790,768608,763853,Payment Not Required,Picked Up,1,0,2020-10-26T09:39:31-05:00,2020-10-26T17:05:46-05:00,0
472,835791,770055,765271,Payment Not Required,Picked Up,1,0,2020-10-26T09:39:56-05:00,2020-10-26T18:05:53-05:00,0
472,835792,468361,467414,Payment Completed,Picked Up,1,0,2020-10-26T09:40:04-05:00,2020-10-26T15:40:36-05:00,15
472,835793,876902,853075,Payment Completed,Picked Up,1,0,2020-10-26T09:40:28-05:00,2020-10-26T17:52:34-05:00,15
485,835796,866313,873030,Payment Not Required,Picked Up,1,0,2020-10-26T09:05:44-05:00,2020-10-26T09:06:00-05:00,0
472,835797,869097,847276,Payment Not Required,Picked Up,1,0,2020-10-26T09:44:50-05:00,2020-10-26T14:27:03-05:00,0
472,835798,851825,834332,Payment Not Required,Picked Up,1,0,2020-10-26T09:46:05-05:00,2020-10-26T18:33:15-05:00,0
474,835801,809048,728490,Payment Completed,Picked Up,1,0,2020-10-26T09:47:07-05:00,2020-10-26T17:16:49-05:00,25
472,835803,766769,762061,Payment Not Required,Picked Up,1,0,2020-10-26T09:48:20-05:00,2020-10-26T14:09:49-05:00,0
472,835805,904544,873021,Payment Not Required,Picked Up,1,0,2020-10-26T09:48:53-05:00,2020-10-26T12:11:14-05:00,9
472,835808,811938,803525,Payment Foregone,Picked Up,1,0,2020-10-26T09:49:25-05:00,2020-10-26T21:55:14-05:00,30
473,835810,718278,828149,Payment Not Required,Picked Up,1,0,2020-10-26T09:50:10-05:00,2020-10-26T17:58:14-05:00,0
472,835812,775449,770350,Payment Not Required,Picked Up,1,0,2020-10-26T09:50:24-05:00,2020-10-26T14:59:10-05:00,0
473,835813,718250,833277,Payment Not Required,Picked Up,1,0,2020-10-26T09:51:12-05:00,2020-10-26T18:25:33-05:00,0
472,835816,888601,861409,Payment Not Required,Picked Up,1,0,2020-10-26T09:51:24-05:00,2020-10-26T12:08:39-05:00,9
472,835817,785428,779773,Payment Completed,Picked Up,1,0,2020-10-26T09:51:29-05:00,2020-10-26T17:09:03-05:00,15
473,835818,876406,852752,Payment Foregone,Picked Up,1,0,2020-10-26T09:53:44-05:00,2020-10-27T13:07:58-05:00,20
472,835819,766331,761630,Payment Not Required,Picked Up,1,0,2020-10-26T09:53:48-05:00,2020-10-26T12:49:49-05:00,0
473,835821,718221,841633,Payment Not Required,Picked Up,1,0,2020-10-26T09:53:52-05:00,2020-10-26T18:08:58-05:00,0
472,835822,904551,873028,Payment Completed,Picked Up,1,0,2020-10-26T09:54:15-05:00,2020-10-26T14:21:15-05:00,15
473,835824,718261,828158,Payment Not Required,Picked Up,1,0,2020-10-26T09:55:35-05:00,2020-10-26T17:30:24-05:00,0
473,835825,776527,771426,Payment Not Required,Picked Up,1,0,2020-10-26T09:55:44-05:00,2020-10-26T11:49:32-05:00,0
473,835827,904552,873031,Payment Completed,Picked Up,1,0,2020-10-26T09:57:49-05:00,2020-10-26T16:27:18-05:00,10
474,835829,791452,785828,Payment Completed,Picked Up,1,0,2020-10-26T10:00:00-05:00,2020-10-26T15:28:16-05:00,25
472,835832,492658,491596,Payment Not Required,Picked Up,1,0,2020-10-26T10:03:07-05:00,2020-10-26T11:40:06-05:00,6
473,835834,718234,839117,Payment Not Required,Picked Up,1,0,2020-10-26T10:04:19-05:00,2020-10-26T18:06:50-05:00,0
473,835836,853774,835699,Payment Not Required,Picked Up,1,0,2020-10-26T10:05:40-05:00,2020-10-26T18:26:08-05:00,0
474,835837,810646,802382,Payment Not Required,Picked Up,1,0,2020-10-26T10:06:15-05:00,2020-10-26T18:06:57-05:00,0
472,835838,880735,855700,Payment Not Required,Picked Up,1,0,2020-10-26T10:08:14-05:00,2020-10-26T16:12:57-05:00,0
472,835839,874062,851156,Payment Not Required,Picked Up,1,0,2020-10-26T10:10:26-05:00,2020-10-26T17:34:45-05:00,0
472,835840,801840,857426,Payment Not Required,Picked Up,1,0,2020-10-26T10:10:49-05:00,2020-10-26T11:14:42-05:00,0
473,835841,718249,853737,Payment Not Required,Picked Up,1,0,2020-10-26T10:10:55-05:00,2020-10-26T17:45:22-05:00,0
472,835842,769535,764758,Payment Not Required,Picked Up,1,0,2020-10-26T10:12:04-05:00,2020-10-26T17:29:33-05:00,0
472,835843,881306,856122,Payment Foregone,Picked Up,1,0,2020-10-26T10:12:17-05:00,2020-10-26T20:14:14-05:00,30
472,835844,900211,869855,Payment Not Required,Picked Up,1,0,2020-10-26T10:13:10-05:00,2020-10-26T11:43:30-05:00,0
472,835845,844246,828981,Payment Not Required,Picked Up,1,0,2020-10-26T10:18:04-05:00,2020-10-26T17:01:48-05:00,15
474,835846,843520,470134,Payment Completed,Picked Up,1,0,2020-10-26T10:18:40-05:00,2020-10-26T20:48:59-05:00,25
473,835847,739197,735114,Payment Not Required,Picked Up,1,0,2020-10-26T10:20:21-05:00,2020-10-26T18:28:00-05:00,0
474,835849,888593,861403,Payment Not Required,Picked Up,1,0,2020-10-26T10:21:34-05:00,2020-10-26T12:43:27-05:00,25
472,835850,771720,766851,Payment Not Required,Picked Up,1,0,2020-10-26T10:22:56-05:00,2020-10-26T18:46:01-05:00,0
472,835854,775473,770360,Payment Not Required,Picked Up,1,0,2020-10-26T10:26:44-05:00,2020-10-26T19:23:09-05:00,0
474,835855,891496,863472,Payment Not Required,Picked Up,1,0,2020-10-26T10:26:47-05:00,2020-10-26T11:00:24-05:00,10
472,835857,769837,765054,Payment Not Required,Picked Up,1,0,2020-10-26T10:27:17-05:00,2020-10-26T11:04:43-05:00,0
473,835859,904557,873039,Payment Not Required,Picked Up,1,0,2020-10-26T10:31:28-05:00,2020-10-26T10:32:58-05:00,0
472,835860,868969,847138,Payment Completed,Picked Up,1,0,2020-10-26T10:31:26-05:00,2020-10-26T17:23:29-05:00,15
472,835864,472930,471978,Payment Foregone,Picked Up,1,0,2020-10-26T10:34:18-05:00,2020-10-26T23:03:35-05:00,30
474,835866,769636,766782,Payment Not Required,Picked Up,1,0,2020-10-26T10:34:51-05:00,2020-10-26T13:32:41-05:00,0
493,835867,844396,829093,Payment Foregone,Picked Up,0,0,2020-10-26T10:35:04-05:00,2020-10-26T10:35:41-05:00,5
472,835869,904562,873044,Payment Not Required,Picked Up,1,0,2020-10-26T10:38:41-05:00,2020-10-26T10:39:24-05:00,3
472,835870,904579,873057,Payment Not Required,Picked Up,1,0,2020-10-26T10:40:47-05:00,2020-10-26T11:16:32-05:00,3
472,835871,766897,762179,Payment Not Required,Picked Up,1,0,2020-10-26T10:41:22-05:00,2020-10-26T17:53:25-05:00,0
472,835872,468424,467477,Payment Completed,Picked Up,1,0,2020-10-26T10:42:24-05:00,2020-10-26T14:03:40-05:00,12
474,835873,855413,472248,Payment Not Required,Picked Up,1,0,2020-10-26T10:43:02-05:00,2020-10-26T12:50:59-05:00,25
496,835875,899816,873046,Payment Not Required,Picked Up,0,1,2020-10-26T10:43:13-05:00,2020-10-26T11:24:13-05:00,5
472,835876,768358,763605,Payment Not Required,Picked Up,1,0,2020-10-26T10:43:19-05:00,2020-10-26T13:59:58-05:00,0
496,835878,721003,717821,Payment Completed,Picked Up,0,1,2020-10-26T10:44:33-05:00,2020-10-26T11:38:03-05:00,10
474,835880,904572,873048,Payment Not Required,Picked Up,1,0,2020-10-26T10:46:39-05:00,2020-10-26T11:03:36-05:00,5
472,835881,733716,729926,Payment Not Required,Picked Up,1,0,2020-10-26T10:46:49-05:00,2020-10-26T15:47:06-05:00,15
473,835882,857450,838497,Payment Foregone,Picked Up,1,0,2020-10-26T10:46:58-05:00,2020-10-27T13:08:01-05:00,20
474,835885,904573,873050,Payment Foregone,Picked Up,1,0,2020-10-26T10:48:33-05:00,2020-10-26T10:52:32-05:00,5
472,835887,883991,857954,Payment Completed,Picked Up,1,0,2020-10-26T10:50:38-05:00,2020-10-26T11:42:49-05:00,3
474,835888,904584,873053,Payment Not Required,Picked Up,1,0,2020-10-26T10:50:46-05:00,2020-10-26T12:10:28-05:00,15
472,835892,869107,847280,Payment Not Required,Picked Up,1,0,2020-10-26T10:52:13-05:00,2020-10-26T14:05:32-05:00,0
496,835894,739069,786855,Payment Not Required,Picked Up,0,1,2020-10-26T10:52:34-05:00,2020-10-26T12:55:11-05:00,20
496,835896,844396,829093,Payment Not Required,Picked Up,0,1,2020-10-26T10:53:26-05:00,2020-10-26T12:09:04-05:00,15
473,835897,898355,868465,Payment Foregone,Picked Up,1,0,2020-10-26T10:54:18-05:00,2020-10-26T19:19:20-05:00,20
473,835902,860692,840889,Payment Foregone,Picked Up,1,0,2020-10-26T10:55:39-05:00,2020-10-26T18:51:29-05:00,20
472,835903,853878,835762,Payment Completed,Picked Up,1,0,2020-10-26T10:56:49-05:00,2020-10-26T13:42:15-05:00,9
493,835906,904586,873062,Payment Not Required,Picked Up,0,1,2020-10-26T11:02:22-05:00,2020-10-26T12:02:06-05:00,10
496,835907,904588,873063,Payment Not Required,Picked Up,0,1,2020-10-26T11:03:22-05:00,2020-10-26T12:17:32-05:00,15
472,835912,869889,847859,Payment Not Required,Picked Up,1,0,2020-10-26T11:06:51-05:00,2020-10-26T13:55:14-05:00,9
474,835914,882791,857150,Payment Completed,Picked Up,1,0,2020-10-26T11:07:17-05:00,2020-10-26T12:38:33-05:00,20
472,835916,845247,833793,Payment Not Required,Picked Up,1,0,2020-10-26T11:08:13-05:00,2020-10-26T15:33:47-05:00,0
472,835918,867086,845763,Payment Not Required,Picked Up,1,0,2020-10-26T11:09:53-05:00,2020-10-26T17:42:58-05:00,0
474,835920,904595,873066,Payment Not Required,Picked Up,1,0,2020-10-26T11:14:35-05:00,2020-10-26T12:20:42-05:00,15
472,835921,701155,698055,Payment Not Required,Picked Up,1,0,2020-10-26T11:15:28-05:00,2020-10-26T19:18:44-05:00,15
474,835922,811376,823757,Payment Not Required,Picked Up,1,0,2020-10-26T11:17:51-05:00,2020-10-26T12:22:27-05:00,15
473,835923,559558,558168,Payment Not Required,Picked Up,1,0,2020-10-26T11:18:05-05:00,2020-10-26T17:22:49-05:00,10
473,835924,696827,693731,Payment Foregone,Picked Up,1,0,2020-10-26T11:19:21-05:00,2020-10-26T17:37:02-05:00,20
493,835925,904598,873068,Payment Not Required,Picked Up,0,1,2020-10-26T11:19:45-05:00,2020-10-26T13:18:03-05:00,20
474,835927,904600,873069,Payment Not Required,Picked Up,1,0,2020-10-26T11:22:17-05:00,2020-10-26T13:09:42-05:00,20
472,835928,718918,715764,Payment Completed,Picked Up,1,0,2020-10-26T11:24:40-05:00,2020-10-26T16:13:04-05:00,15
472,835930,883093,857363,Payment Completed,Picked Up,1,0,2020-10-26T11:25:50-05:00,2020-10-26T14:41:30-05:00,12
493,835931,904602,873070,Payment Not Required,Picked Up,0,1,2020-10-26T11:28:23-05:00,2020-10-26T13:05:19-05:00,15
493,835932,904604,873071,Payment Not Required,Picked Up,0,1,2020-10-26T11:28:54-05:00,2020-10-26T13:27:31-05:00,20
496,835933,896686,867251,Payment Not Required,Picked Up,0,1,2020-10-26T11:29:57-05:00,2020-10-26T12:30:29-05:00,10
472,835934,766796,762081,Payment Not Required,Picked Up,1,0,2020-10-26T11:31:16-05:00,2020-10-26T14:49:10-05:00,0
474,835935,874993,851791,Payment Not Required,Picked Up,1,0,2020-10-26T11:31:44-05:00,2020-10-26T12:13:02-05:00,10
496,835938,904607,873073,Payment Completed,Picked Up,0,1,2020-10-26T11:35:07-05:00,2020-10-26T12:43:29-05:00,10
496,835940,904610,873074,Payment Not Required,Picked Up,0,1,2020-10-26T11:36:26-05:00,2020-10-26T13:28:46-05:00,20
493,835941,904611,873075,Payment Not Required,Picked Up,0,1,2020-10-26T11:36:30-05:00,2020-10-26T12:57:34-05:00,15
472,835942,739213,520984,Payment Completed,Picked Up,1,0,2020-10-26T11:37:35-05:00,2020-10-26T15:21:13-05:00,12
493,835943,904613,873076,Payment Completed,Picked Up,0,1,2020-10-26T11:38:07-05:00,2020-10-26T13:08:53-05:00,15
495,835944,904615,873077,Payment Not Required,Picked Up,0,1,2020-10-26T11:39:23-05:00,2020-10-26T13:12:15-05:00,15
493,835945,882217,857345,Payment Not Required,Picked Up,0,1,2020-10-26T11:39:33-05:00,2020-10-26T12:40:24-05:00,10
493,835946,904616,867781,Payment Not Required,Picked Up,0,1,2020-10-26T11:40:41-05:00,2020-10-26T13:29:55-05:00,20
496,835947,822803,812741,Payment Foregone,Picked Up,0,0,2020-10-26T11:40:47-05:00,2020-10-26T11:41:13-05:00,5
496,835948,904618,873078,Payment Completed,Picked Up,0,1,2020-10-26T11:41:20-05:00,2020-10-26T12:46:56-05:00,10
472,835950,776471,771328,Payment Not Required,Picked Up,1,0,2020-10-26T11:42:00-05:00,2020-10-26T17:17:52-05:00,0
493,835951,904620,873079,Payment Not Required,Picked Up,0,1,2020-10-26T11:42:09-05:00,2020-10-26T12:40:54-05:00,10
474,835952,904623,873080,Payment Completed,Picked Up,1,0,2020-10-26T11:42:36-05:00,2020-10-26T12:43:58-05:00,15
474,835953,839495,825427,Payment Not Required,Picked Up,1,0,2020-10-26T11:43:17-05:00,2020-10-26T13:04:59-05:00,15
473,835955,888254,798210,Payment Not Required,Picked Up,1,0,2020-10-26T11:44:04-05:00,2020-10-26T14:05:45-05:00,10
496,835956,904627,873082,Payment Not Required,Picked Up,0,1,2020-10-26T11:46:04-05:00,2020-10-26T13:05:15-05:00,15
